3893,"Talk Number"
3059,"BF3","哈哈，今天真是大快人*心，替武林除了一个大害．"
3060,"BF4","人怎麽都走光了？"
3061,"BF5","〈唉，所谓的天下豪杰*想必都是冲着屠龙刀来的*〉。"
3062,"BF6","谢谢你帮我为义父报了*仇，这两颗蟠桃就送给*你吧！"
3063,"BF7","臭小子，你敢硬抢？"
3064,"BF8","我初当教主，那可意气风发*了，说什麽文成武德，中兴*圣教。当真是不要脸的胡吹*法螺。**直到後来修习《葵花宝典》*才慢慢悟到了人生妙谛。**其後勤修内功，数年之後　*终於明白了天人化生，万物*滋长的要道。*如今，我最羡慕的就是那些*青春年少的娇媚女子。如果*能易地而处，别说日月神教*的教主，就算是皇帝老子　*我也不做。"
3065,"BF9","哼！"
3066,"BFA","希望少侠好好做人！"
3067,"BFB","方证大师，冲虚道长，*看在往日交情上，二*位今天一定要助我一臂之*力．"
3068,"BFC","阿弥陀佛．"
3069,"BFD","小子，我师兄回来了。看*你品德满高的，*我们今天就饶你一命！"
3070,"BFE","小子，你还敢来！今天老*夫要替天行道！"
3071,"BFF","哼！"
3072,"C00","敢到我重阳宫来踢馆*，下次活的不耐烦了？"
3073,"C01","听说张真人的一本武功*秘籍在贵教，不知是不是*真的？"
3074,"C02","是的，怎样？"
3075,"C03","可否借在下一看．"
3076,"C04","不行，丘师叔说了，任何*人都不得借！"
3077,"C05","那在下只好硬抢了！"
3078,"C06","敢不给我，杀了你们！"
3079,"C07","哦，真可惜．"
3080,"C08","不知少侠怎的从丘道长处*得来？"
3081,"C09","臭道士不给，只好硬抢了。"
3082,"C0A","想不到少侠竟入了魔道，*实在叫老夫好生失望。"
3083,"C0B","臭小子，早就知道你不是*好人。看看你的道德吧！"
3084,"C0C","这等恶徒，岂可留他在世上！**动手！"
3085,"C0D","华山派和崆峒派各位，　*请将顶上的魔教余孽一概诛*灭了。*武当派从西往东搜索，峨嵋*派从东往西搜索，别让魔教*有一人漏网。*昆仑派预备火种，焚烧魔教*巢穴。**少林弟子各取法器，诵念往*生经文，替六派殉难英雄、　*魔教教众超渡，化除冤孽."
3086,"C0E","施主*改日再来吧！"
3087,"C0F","好吧，我下次来。"
3088,"C10","在下只好硬闯了！"
3089,"C11","星宿老仙今日亲自督战，*百战百胜！"
3090,"C12","你们几个??魔小丑，竟*敢顽抗老仙，今真大胆之*极．"
3091,"C13","快快抛下兵刃，哀求星宿*老仙饶命！"
3092,"C14","星宿老仙邕临少室山，小*指头儿一点，少林寺立即*塌倒。"
3093,"C15","今日须当人人奋勇，活捉*丁老怪，为玄难、玄痛两*位师兄报仇。"
3094,"C16","哇撒，来的人还真多！*丁老怪，怎麽你又冒出来了*？"
3095,"C17","臭小子，上次让你跑了，*这次你没那麽幸运了．"
3096,"C18","这点招数也敢拿来献丑，*哈哈"
3097,"C19","庄帮主，怎麽不使丐帮的*降龙十八掌．可别丢了咱*丐帮的脸．"
3098,"C1A","星宿派神功比丐帮降龙十*八掌强得多，庄师兄，再*上。"
3099,"C1B","胡说八道！*%￥#……—%"
3100,"C1C","星宿神功，天下第一，*战无不胜，功无不克．*降龙臭掌，狗屁不值．"
3101,"C1D","谁说星宿派武功胜得了丐*帮的降龙十八掌！"
3102,"C1E","乔帮主来了！*￥#%……—*……#*·—*"
3103,"C1F","乔帮主，乔帮主．．．"
3104,"C20","契丹人萧峰被逐出帮，与*丐帮更无瓜葛．众位何得*仍用旧日称呼？众位兄弟*，别来俱都安好？"
3105,"C21","这．．．．这．．"
3106,"C22","乔．．乔．．．你老人家好*，自别之後，咱们无日不*．．．不想念你老人家．．"
3107,"C23","姓乔的，你杀了我兄长，*血仇未曾得报，今日和你*拼了．"
3108,"C24","这乔峰乃契丹胡虏，人人*得而诛之，今日可再也不*能容他活着走下少室山去*。%￥#%····"
3109,"C25","当日聚贤庄一战，杀伤着实不少"
3110,"C26","当日聚贤庄一战，杀伤着*实不少。今日大家要报仇*的，要杀萧某的，*都冲着萧某来吧！"
3111,"C27","大哥，做兄弟的和你结义*之时，说什麽来？咱俩有*福同享，有难同当．今日*大哥有难，兄弟焉能苟且偷*生？"
3112,"C28","大哥，还有我．"
3113,"C29","大哥，这也是我的结义哥*哥。他出家时法名虚竹，*还俗后叫虚竹子．咱二人*结拜之时，将你也结拜在*内了．"
3114,"C2A","好，今日咱们大家痛饮一*场，放手大杀吧！"
3115,"C2B","既然上了少林寺，今日就*算你真有通天的本领，也*决计难脱重围。"
3116,"C2C","说这麽多废话作什麽，就*让老夫来领教丐帮的降龙*十八掌。"
3117,"C2D","萧兄，你是契丹英雄，视*我中原豪杰有如无物，区*区姑苏慕容复今日也想领*教阁下高招．"
3118,"C2E","好，一块上吧！"
3119,"C2F","乔兄，不好意思，我也要*加入！〈经验可不能浪费了，嘿嘿〉"
3120,"C30","乔兄，不好意思，我也要*加入！〈顺便捞点经验，嘿嘿〉"
3121,"C31","布罗汉大阵，这恶徒害死*了玄苦师兄，此次决不容*他再生下少室山．"
3122,"C32","哼，今天终於为武林除害了．"
3123,"C33","降龙十八掌果然厉害*，破了我们罗汉阵。"
3124,"C34","%￥#·…*…%￥#"
3125,"C35","阿弥陀佛！"
3126,"C36","今日我斗剑而败，已是奇*耻大辱，竟因一女子出言*求情，才捡回性命······"
3127,"C37","我何必在这世上苟且偷*生．"
3128,"C38","不可！！"
3129,"C39","你有祖宗没有！"
3130,"C3A","自然有！我自愿就死，与*你何干？士可杀不可辱，*慕容复堂堂男子，受不得*你这些无礼的言语！"
3131,"C3B","嘿嘿，大燕国当年慕容、*慕容恪、慕容垂、慕容德*何等英雄，却不料都变成*了绝种绝代的无后之人！"
3132,"C3C","古来成大功业者，哪一个*不历尽千辛万苦？汉高祖*有白登求和之困，唐高祖*有降顺突厥之辱，倘若都*似你这么引剑一割，只不*过是个心窄气狭的自了汉*罢了，还谈得上什么开国*建基？你连勾践、韩信也*不如，当真是无知无识之*极"
3133,"C3D","这。。。"
3134,"C3E","老伯，你说了这麽一大篇*废话，姑苏慕容就这麽几*招，给我搔痒都不够，还*想建国！改天吧．．"
3135,"C3F","哼，不知天高地厚．今天*就让你领教一下我姑苏慕*容家的绝技！"
3136,"C40","此人我似乎很熟悉．我去*追他！"
3137,"C41","这老头果然厉害，不过跑*的也蛮快的"
3138,"C42","等等，乔大哥。"
3139,"C43","乔兄，等等我！"
3140,"C44","哪里哪里！"
3141,"C45","老伯可看见刚才有人经过*这里？"
3142,"C46","小子，不用找了。我们的*帐待会儿再算！"
3143,"C47","箫远山，你也现身了么！"
3144,"C48","你在少林寺中一躲数十年*。要找的东西，想来已找*到了。"
3145,"C49","彼此彼此。否则的话，咱*们三场较量，该当分出了*高下。"
3146,"C4A","慕容博！你假传音讯、挑*拨生祸。当年雁门关外的*惨事，虽是玄慈方丈带头*所为，但他是少林寺方丈*，关心大宋江山和本寺典*籍，倾力以赴，原是义不*容辞其后发觉错失，便尽*力补过。真正的大恶人，*实是你慕容博而不是玄慈*。"
3147,"C4B","不错，挑起宋辽武人的大*斗，我大燕便可从中取利*。为免玄慈向我质问。我*料准玄慈方丈的性格。只*须自己一死，玄慈便不会*吐露真相，损及我死后的*名声。"
3148,"C4C","玄悲大师在贵府见到了若*干蛛丝马迹，猜到了你造*反的意图。因此你杀了他*灭口。"
3149,"C4D","不错，只可惜你知道得太*晚了！"
3150,"C4E","萧远山，是你父子二人齐*上呢，还是咱二老单打独*斗，拚个死活？"
3151,"C4F","你我之间的深仇大怨，不*死不解。这不是较量武艺*高下，自然我父了联手齐*上，取你性命。"
3152,"C50","阿弥陀佛，慕容先生，昔*年一别，嗣后便闻先生西*去小僧好生痛悼，原来翻*先生隐居不出，另有深意*，今日重会，真乃喜煞小*僧也。"
3153,"C51","这贼秃什么时候进来的？"
3154,"C52","在下因家国之故，蜗伏假*死，致劳大师挂念，实深*渐愧。"
3155,"C53","岂敢，岂敢。先生以少林*寺七十二绝技要旨相赠，*小僧一直铭感于心。"
3156,"C54","些须小事，何足挂齿。"
3157,"C55","萧老侠、萧大侠这位便是鸠摩智神僧，乃吐蕃国大轮明王，佛法渊深，武功更远胜在下，可说当世罕有。"
3158,"C56","萧老侠、萧大侠这位就是*鸠摩智神僧，乃吐蕃国大*轮明王，佛法渊深，武功*更远胜在下，可说当世罕*有."
3159,"C57","哼,只怕未必!"
3160,"C58","这里萧氏父子等欲杀我而*甘心，大师以为如何?"
3161,"C59","忝在知己，焉能袖手?"
3162,"C5A","不必多说,今日之事，不*判生死，决不罢休。接招*吧!"
3163,"C5B","阿弥陀佛。善哉，善哉.！"
3164,"C5C","各位施主请听我一言！"
3165,"C5D","扫地老伯，你怎么跑来了*，一会儿把你误伤打死了*谁负责啊？"
3166,"C5E","阿弥陀佛！"
3167,"C5F","奇怪，刚才正要打死那慕*容博。。。怎么？？"
3168,"C60","〈看来这这老僧果然有些鬼*门道。〉"
3169,"C61","看样子大师武功不错，*我就来讨教讨教。"
3170,"C62","这老和尚？。。。"
3171,"C63","待我调息好了我先杀了你*，小鬼！"
3172,"C64","恐怕你没有机会了，看招。"
3173,"C65","阿弥陀佛！回头是岸！"
3174,"C66","老和尚，你躲在这里有多*久了？"
3175,"C67","施主问我躲在这里*……有……有多久了？"
3176,"C68","不错，我问你躲在这里，*有多久了。"
3177,"C69","我…我记不清楚啦，*不知是四十二年，还是四*十三年。这位萧老居士最*初晚上来看经之时，我*……我已来了*十我年。后来……*后来慕容老居士来了，前几*年，那天竺僧波罗星出来*盗经。唉，你来我去，将*阁中的经书翻得乱七八糟*，也不知为了什么。"
3178,"C6A","怎么我从来没见过你？"
3179,"C6B","居士全副精神贯注在武学*典籍之上，心无旁鹜，自*然瞧不见。老僧记得居士*第一晚来阁中借阅的，是*一本‘无相劫指谱’，唉！*从那晚起，居士便入了魔*道，可惜，可惜！"
3180,"C6C","居士全副精神贯注在武学*典籍之上，心无旁鹜，自*然瞧不见老僧记得居士第*一晚来阁中借阅的，是一*本‘无相劫指谱’，唉！从那*晚起，居士便入了魔道，可*惜，可惜!"
3181,"C6D","这。。这。。"
3182,"C6E","慕容居士之*心，比之萧居士*尤为贪多务得。萧居士*所修习的只是如何制少林*派现有武，慕容居士却将*本寺七十二绝技一一囊括*以去，心数录了副本，这才*重履藏经阁，归还原书。*想来这些年之中，居士尽*心竭力，意图融会贯通这*七十二绝技，说不定已传*授于令郎了。"
3183,"C6F","本派上乘武功，例如拈花*指、多罗叶指、般若掌之*类，每日不以慈悲佛法调*和化解，则戾气深入脏腑*愈隐愈深，比之任何外毒*都要厉害百倍。"
3184,"C70","我少林寺建刹千年，古往*今来，唯有达摩祖师一人*身兼诸门绝技，此后更无*一位高僧能并通诸般武功*，却是何故？"
3185,"C71","七十二绝技，每一项功夫*都能伤人要害、取人性命*，凌厉狠辣，大干天和，*是以每一项绝技，均须*有相应的慈悲佛法为之化*解。这道理本寺僧人倒也*并非人人皆知，只是一人*练到四五项绝技之后，在*禅理上的领悟，自然而然*的会受到障碍。在我少林*派，那便叫做‘武学障’，与*别宗别派的‘知见障’道理相*同。须知佛法在求渡世，*武功在于杀生，两者背道*而驰，相互制。只有佛法越*高，慈悲之念越盛，武功*绝技才能练得越我，但修*为上到了如此境界的高僧*，却又不屑去多学各种厉*害的杀人法门了。"
3186,"C72","大师说的极是！"
3187,"C73","四手互握，内息相应，*以阴济阳，以阳化阴，*王霸雄图，血海深恨，*尽归尘土，消于无形。"
3188,"C74","两为施主随我去吧！"
3189,"C75","不可，大师！"
3190,"C76","啊呀，不好，这老和尚莫*非要杀人了。"
3191,"C77","少侠武功不错。可*惜资质有限。这些药物送*给你，望少侠好好做人*。阿弥陀佛！"
3192,"C78","少侠好厉害的功夫，这本*少林拳谱就送给少侠，望*你好好参研！"
3193,"C79","阿弥陀佛，少侠似乎已入*了魔道。苦海无涯，回头*是岸！"
3194,"C7A","阿弥陀佛，少侠请留步！"
3195,"C7B","怎麽？"
3196,"C7C","臭小子，光明顶上算你运*气好．今天天下群雄都*在此，你还敢闯进少林寺*来．大伙一拥而上，把这*小子干掉，否则将来後患*无穷！"
3197,"C7D","这无名小辈武功越来越*厉害了，今天万不能放过他！"
3198,"C7E","少侠，你使我想起了几*十年前的一个人！"
3199,"C7F","唉，这次少室山一败涂地*，我们走吧！"
3200,"C80","什麽人？"
3201,"C81","一个跟你一样的武功很高*的无名少年！他後来失踪了*，那时候老衲也刚出家。*不过他的所做所为为武林*所敬仰！阿弥陀佛！"
3202,"C82","少年人，记住善有善报，*恶有恶报！"
3203,"C83","哼，我就来看看少林的罗*汉针是如何的厉害！"
3204,"C84","少年人，记住善有善报！"
3205,"C85","今天杀人杀过瘾了，*哈哈！"
3206,"C86","今天杀人杀过瘾了，哈哈"
3207,"C87","大不了老子回去的时候把剑*还你嘛，老太婆．"
3208,"C88","要你好看！"
3209,"C89","算了，看你只是个蒙古大夫*，我饶你一次．"
3210,"C8A","臭小子，你偷听什麽？"
3211,"C8B","自己说话那麽大声？关我*什麽事！"
3212,"C8C","还敢嘴硬，让我来给你*点教训！"
3213,"C8D","这点功夫，也不撒泡尿照*照镜子，就来江湖上混！"
